#-4.788043436980759 -2.4682162438276336
#r phi U
0.18828010547905064 0.973513340392309 -4.714981572569475
0.1890711983592147 0.9732942012085242 -4.71437621696422
0.18986229123937878 0.9730742078607669 -4.713768487087222
0.19065338411954288 0.9728533611369852 -4.713158384936115
0.19144447699970696 0.9726316618279566 -4.712545912515709
0.19223556987987103 0.9724091107272821 -4.711931071837979
0.1930266627600351 0.9721857086313795 -4.711313864922044
0.19381775564019918 0.9719614563394775 -4.710694293794156
0.19460884852036325 0.9717363546536089 -4.710072360487679
0.19539994140052735 0.9715104043786045 -4.709448067043076
0.19619103428069143 0.9712836063220868 -4.708821415507895
0.1969821271608555 0.9710559612944637 -4.708192407936747
0.19777322004101958 0.9708274701089218 -4.707561046391295
0.19856431292118365 0.9705981335798735 -4.7069273329363375
0.19935540580134772 0.9703679525206045 -4.706291269633875
0.20014649868151183 0.9701369277512831 -4.705652858563305
0.2009375915616759 0.969905060095145 -4.7050121018118025
0.20172868444183997 0.9696723503781172 -4.704369001473372
0.20251977732200405 0.9694387994288112 -4.703723559648831
0.20331087020216812 0.9692044080785152 -4.703075778445787
0.2041019630823322 0.9689691771611864 -4.702425659978624
0.20489305596249627 0.9687331075134435 -4.701773206368476
0.20568414884266037 0.9684961999745594 -4.701118419743216
0.20647524172282444 0.9682584553864528 -4.700461302237431
0.20726633460298852 0.9680198745936819 -4.699801855992407
0.2080574274831526 0.9677804584434353 -4.699140083156102
0.20884852036331666 0.9675402077855257 -4.698475985883139
0.20963961324348074 0.9672991234723818 -4.697809566334776
0.21043070612364484 0.9670572063590404 -4.697140826678894
0.2112217990038089 0.9668144573031394 -4.6964697690899735
0.212012891883973 0.9665708771649102 -4.695796395749077
0.21280398476413706 0.9663264668071694 -4.69512070884383
0.21359507764430113 0.966081227095312 -4.694442710568403
0.2143861705244652 0.9658351588973033 -4.693762403123489
0.2151772634046293 0.9655882630836721 -4.693079788716287
0.21596835628479338 0.965340540527502 -4.692394869560483
0.21675944916495746 0.9650919921044244 -4.69170764787623
0.21755054204512153 0.9648426186926113 -4.691018125890128
0.2183416349252856 0.9645924211727671 -4.690326305835208
0.21913272780544968 0.9643414004281212 -4.689632189950906
0.21992382068561378 0.9640895573444204 -4.688935780483056
0.22071491356577785 0.9638368928122678 -4.6882370796897925
0.22150600644594193 0.963583407727664 -4.687536089842933
0.222297099326106 0.9633291029849783 -4.6868328132101835
0.22308819220627008 0.9630739794809944 -4.686127252065385
0.22387928508643415 0.9628180381150332 -4.685419408688818
0.22467037796659825 0.9625612797889462 -4.684709285367187
0.22546147084676232 0.9623037054071091 -4.683996884393602
0.2262525637269264 0.9620453158764158 -4.68328220806757
0.22704365660709047 0.961786112106272 -4.682565258694971
0.22783474948725455 0.9615260950085885 -4.681846038588048
0.22862584236741862 0.9612652654977757 -4.681124550065387
0.22941693524758272 0.9610036244907365 -4.680400795451904
0.2302080281277468 0.9607411729068606 -4.679674777078828
0.23099912100791087 0.9604779116680177 -4.678946497283686
0.23179021388807494 0.9602138416985518 -4.678215958410283
0.23258130676823902 0.9599489639252746 -4.677483162808694
0.2333723996484031 0.9596832792774588 -4.67674811283524
0.2341634925285672 0.9594167886868323 -4.6760108108524765
0.23495458540873126 0.9591494930875721 -4.675271259229177
0.23574567828889534 0.9588813934162975 -4.6745294603403185
0.2365367711690594 0.958612490612064 -4.673785416567061
0.23732786404922349 0.9583427856163569 -4.673039130296736
0.23811895692938756 0.9580722793730854 -4.672290603922831
0.23891004980955166 0.9578009728285756 -4.671539839844968
0.23970114268971573 0.957528866931565 -4.670786840468895
0.2404922355698798 0.9572559626331958 -4.670031608206465
0.24128332845004388 0.9569822608870084 -4.669274145475621
0.24207442133020796 0.9567077626489355 -4.668514454700382
0.24286551421037203 0.9564324688768077 -4.667752538309615
0.24365660709053613 0.9561563805306325 -4.666988398737725
0.2444476999707002 0.9558794985733303 -4.666222038426485
0.24523879285086428 0.9556018239701817 -4.665453459823663
0.24602988573102835 0.9553233576888188 -4.6646826653829985
0.24682097861119243 0.9550441006992196 -4.663909657564191
0.2476120714913565 0.9547640539737009 -4.66313443883288
0.2484031643715206 0.9544832184869123 -4.66235701166063
0.24919425725168468 0.9542015952158293 -4.661577378524915
0.24998535013184875 0.9539191851397467 -4.660795541909099
0.25077644301201285 0.9536359892402732 -4.660011504302425
0.2515675358921769 0.9533520085013231 -4.65922526819999
0.252358628772341 0.9530672439091115 -4.658436836102742
0.25314972165250504 0.9527816964521468 -4.657646210517448
0.25394081453266915 0.9524953671212247 -4.65685339395669
0.2547319074128332 0.9522082569094216 -4.656058388938843
0.2555230002929973 0.9519203668120876 -4.655261197988057
0.2563140931731614 0.951631697826841 -4.654461823634249
0.25710518605332544 0.951342250953561 -4.653660268413075
0.25789627893348954 0.9510520271943814 -4.652856534865922
0.2586873718136536 0.9507610275536847 -4.65205062553989
0.2594784646938177 0.9504692530380945 -4.651242542987773
0.26026955757398174 0.95017670465647 -4.650432289768046
0.26106065045414584 0.9498833834198988 -4.649619868444846
0.26185174333430994 0.9495892903416912 -4.648805281587959
0.262642836214474 0.9492944264373728 -4.647988531772797
0.2634339290946381 0.9489987927246789 -4.64716962158039
0.26422502197480213 0.9487023902235402 -4.646348553597347
0.26501611485496623 0.9484052199549432 -4.645525330413014
0.26580720773513034 0.9481072829421966 -4.644699954622634
0.2665983006152944 0.9478085802115355 -4.643872428828851
0.2673893934954585 0.9475091127913562 -4.643042755639798
0.26818048637562253 0.9472088817122096 -4.64221093766909
0.26897157925578663 0.9469078880067948 -4.6413769775358
0.2697626721359507 0.9466061327099516 -4.640540877864441
0.2705537650161148 0.9463036168586538 -4.639702641284956
0.2713448578962789 0.946000341492003 -4.638862270432688
0.2721359507764429 0.9456963076512206 -4.6380197679483794
0.272927043656607 0.945391516379642 -4.63717513647814
0.2737181365367711 0.9450859687227096 -4.636328378673438
0.2745092294169352 0.9447796657279652 -4.63547949719108
0.2753003222970993 0.9444726084450442 -4.634628494693196
0.2760914151772633 0.9441647979256681 -4.633775373847216
0.2768825080574274 0.9438562352236377 -4.632920137325862
0.27767360093759147 0.9435469213948265 -4.632062787807123
0.27846469381775557 0.9432368574971738 -4.631203327974243
0.2792557866979196 0.9429260445906777 -4.630341760515698
0.2800468795780837 0.9426144837373888 -4.629478088125187
0.2808379724582478 0.9423021760014021 -4.6286123135016055
0.28162906533841187 0.9419891224488519 -4.627744439349037
0.28242015821857597 0.9416753241479036 -4.6268744683767284
0.28321125109874 0.9413607821687474 -4.626002403299077
0.2840023439789041 0.9410454975835914 -4.6251282468356125
0.2847934368590682 0.9407294714666546 -4.624252001710979
0.28558452973923226 0.9404127048941606 -4.623373670654918
0.28637562261939636 0.9400951989442748 -4.622493256402116
0.2871667154995604 0.9397769546956697 -4.621610761688612
0.2879578083797245 0.9394579732296219 -4.620726189257044
0.28874890125988856 0.9391382556299908 -4.619839541856594
0.28953999414005266 0.9388178029825882 -4.618950822241406
0.29033108702021676 0.9384966163751716 -4.618060033170581
0.2911221799003808 0.9381746968974358 -4.6171671774081435
0.2919132727805449 0.937852045641007 -4.616272257723037
0.29270436566070895 0.9375286636994349 -4.615375276889098
0.29349545854087306 0.9372045521681852 -4.614476237685038
0.29428655142103716 0.9368797121446331 -4.613575142894429
0.2950776443012012 0.9365541447280552 -4.612671995305682
0.2958687371813653 0.9362278510196234 -4.611766797712031
0.29665983006152935 0.9359008321223962 -4.610859552911513
0.29745092294169345 0.9355730891413128 -4.609950263706949
0.2982420158218575 0.9352446231831851 -4.609038932905931
0.2990331087020216 0.9349154353566909 -4.6081255633207965
0.2998242015821857 0.9345855267723661 -4.607210157768614
0.30061529446234975 0.934254898542598 -4.6062927190711696
0.30140638734251385 0.9339235517816179 -4.605373250054936
0.3021974802226779 0.9335914876054938 -4.604451753551067
0.302988573102842 0.9332587071321231 -4.603528232395374
0.3037796659830061 0.9329252114812258 -4.6026026894283065
0.30457075886317014 0.9325910017743364 -4.601675127494937
0.30536185174333424 0.9322560791347976 -4.600745549444939
0.3061529446234983 0.9319204446877526 -4.599813958132574
0.3069440375036624 0.9315840995601378 -4.598880356416669
0.30773513038382644 0.9312470448806758 -4.597944747160597
0.30852622326399054 0.9309092817797585 -4.597007133231997
0.30931731614415464 0.9305708113884056 -4.596067517500198
0.3101084090243187 0.9302316348401586 -4.59512590284089
0.3108995019044828 0.9298917532706267 -4.594182292135005
0.31169059478464683 0.9295511678171606 -4.593236688267909
0.31248168766481094 0.929209879618845 -4.59228909412939
0.313272780544975 0.9288678898164918 -4.59133951261363
0.3140638734251391 0.9285251995526319 -4.590387946619198
0.3148549663053032 0.9281818099715081 -4.589434399049022
0.31564605918546723 0.9278377222190682 -4.5884788728103745
0.31643715206563133 0.9274929374429571 -4.587521370814853
0.3172282449457954 0.9271474567925093 -4.586561895978363
0.3180193378259595 0.9268012814187421 -4.585600451221096
0.3188104307061236 0.9264544124743473 -4.584637039467515
0.31960152358628763 0.9261068511136853 -4.583671663646332
0.32039261646645173 0.9257585984927758 -4.582704326690493
0.3211837093466158 0.9254096557692918 -4.581735031537155
0.3219748022267799 0.925060024102552 -4.580763781127674
0.3227658951069439 0.9247097046535128 -4.579790578407578
0.323556987987108 0.9243586985847616 -4.578815426326556
0.3243480808672721 0.9240070070605092 -4.577838327838434
0.32513917374743617 0.9236546312465821 -4.576859285901161
0.3259302666276003 0.9233015723104155 -4.575878303476786
0.3267213595077643 0.9229478314210458 -4.574895383531442
0.3275124523879284 0.9225934097491028 -4.573910529035328
0.3283035452680925 0.9222383084668033 -4.572923742962687
0.32909463814825657 0.9218825287479427 -4.571935028291791
0.32988573102842067 0.9215260717678881 -4.570944388004921
0.3306768239085847 0.9211689387035711 -4.569951825088348
0.3314679167887488 0.9208111307334794 -4.568957342532316
0.33225900966891286 0.920452649037651 -4.567960943331018
0.33305010254907697 0.9200934947976653 -4.566962630482588
0.33384119542924107 0.9197336691966369 -4.565962406989071
0.3346322883094051 0.9193731734192073 -4.564960275856411
0.3354233811895692 0.919012008651538 -4.563956240094432
0.33621447406973326 0.9186501760809187 -4.562950302715871
0.33700556694989736 0.9182876768942059 -4.561942466732547
0.33779665983006146 0.917924512281419 -4.560932735164192
0.3385877527102255 0.9175606834343925 -4.5599211110351385
0.3393788455903896 0.9171961915464282 -4.558907597373471
0.34016993847055366 0.9168310378122888 -4.557892197211002
0.34096103135071776 0.9164652234281895 -4.556874913583252
0.3417521242308818 0.9160987495917903 -4.555855749529438
0.3425432171110459 0.9157316175021889 -4.554834708092444
0.34333430999121 0.9153638283599125 -4.553811792318809
0.34412540287137405 0.9149953833669103 -4.552787005258707
0.34491649575153815 0.9146262837265461 -4.551760349965922
0.3457075886317022 0.91425653064359 -4.5507318294978365
0.3464986815118663 0.9138861253242117 -4.549701446915408
0.3472897743920304 0.9135150689759717 -4.548669205283147
0.34808086727219445 0.9131433628078146 -4.547635107669106
0.34887196015235855 0.912771008030061 -4.546599157144852
0.3496630530325226 0.9123980058543998 -4.545561356785452
0.3504541459126867 0.9120243574938808 -4.544521709669451
0.35124523879285074 0.9116500641629066 -4.543480218878854
0.35203633167301485 0.9112751270772256 -4.542436887499109
0.35282742455317895 0.9108995474539237 -4.5413917186190815
0.353618517433343 0.9105233265114169 -4.5403447153310434
0.3544096103135071 0.9101464654694437 -4.539295880730647
0.35520070319367114 0.9097689655490573 -4.538245217916907
0.35599179607383524 0.9093908279726182 -4.537192729992185
0.3567828889539993 0.909012053963786 -4.536138420062167
0.3575739818341634 0.9086326447475125 -4.5350822912358435
0.3583650747143275 0.9082526015500332 -4.534024346625493
0.35915616759449154 0.9078719255988604 -4.532964589346662
0.35994726047465564 0.9074906181227751 -4.531903022518141
0.3607383533548197 0.9071086803518194 -4.530839649261953
0.3615294462349838 0.9067261135172887 -4.529774472703329
0.3623205391151479 0.9063429188517247 -4.52870749597069
0.36311163199531193 0.9059590975889069 -4.527638722195629
0.36390272487547604 0.9055746509635094 -4.526568154512086
0.3646938177556401 0.9051895802105626 -4.525495796055058
0.3654849106358042 0.9048038865672579 -4.524421649964919
0.36627600351596823 0.9044175712720743 -4.52334571938533
0.36706709639613233 0.9040306355646832 -4.5222680074630075
0.36785818927629643 0.9036430806859398 -4.521188517347704
0.3686492821564605 0.9032549078778757 -4.5201072521921875
0.3694403750366246 0.9028661183836912 -4.519024215152225
0.3702314679167886 0.9024767134477473 -4.517939409386558
0.3710225607969527 0.9020866943155579 -4.516852838056886
0.37181365367711683 0.901696062233782 -4.51576450432785
0.3726047465572809 0.9013048184502159 -4.514674411367004
0.373395839437445 0.9009129642137855 -4.513582562344804
0.374186932317609 0.9005205007745387 -4.512488960434585
0.3749780251977731 0.9001274293836367 -4.511393608812539
0.37576911807793717 0.8997337512933471 -4.510296510657702
0.37656021095810127 0.899339467757036 -4.509197669151925
0.3773513038382654 0.8989445800291597 -4.508097087479865
0.3781423967184294 0.8985490893652573 -4.506994768828957
0.3789334895985935 0.898152997021943 -4.505890716389397
0.37972458247875757 0.8977563042568976 -4.504784933354123
0.38051567535892167 0.8973590123288616 -4.5036774229187975
0.38130676823908577 0.8969611224976268 -4.502568188281782
0.3820978611192498 0.8965626360240287 -4.501457232644125
0.3828889539994139 0.8961635541699388 -4.500344559209533
0.38368004687957796 0.8957638781982562 -4.4992301711843625
0.38447113975974206 0.8953636093729007 -4.4981140717775885
0.3852622326399061 0.8949627489588046 -4.496996264200794
0.3860533255200702 0.8945612982219043 -4.495876751668145
0.3868444184002343 0.8941592584291337 -4.494755537396372
0.38763551128039836 0.8937566308484153 -4.493632624604755
0.38842660416056246 0.8933534167486528 -4.492508016515097
0.3892176970407265 0.8929496173997237 -4.491381716351706
0.3900087899208906 0.8925452340724707 -4.490253727341379
0.3907998828010547 0.8921402680386945 -4.4891240527133816
0.39159097568121876 0.8917347205709666 -4.487992695699039
0.39238206856138286 0.891328592942582 -4.486859659531641
0.3931731614415469 0.8909218864280976 -4.485724947447583
0.393964254321711 0.8905146023030036 -4.4845885626856665
0.39475534720187505 0.890106741843707 -4.4834505084870555
0.39554644008203915 0.8896983063275226 -4.4823107880952575
0.39633753296220325 0.8892892970326653 -4.481169404756103
0.3971286258423673 0.8888797152382427 -4.4800263617177265
0.3979197187225314 0.8884695622242469 -4.478881662230548
0.39871081160269545 0.8880588392715464 -4.47773530954725
0.39950190448285955 0.8876475476618788 -4.476587306922761
0.40029299736302365 0.8872356886778426 -4.4754376576142345
0.4010840902431877 0.8868232636028897 -4.474286364881028
0.4018751831233518 0.8864102737213166 -4.473133431984684
0.40266627600351584 0.885996720318258 -4.471978862188915
0.40345736888367995 0.8855826046796776 -4.470822658759575
0.404248461763844 0.8851679280923609 -4.469664824964647
0.4050395546440081 0.8847526918439075 -4.468505364074217
0.4058306475241722 0.8843368972227226 -4.467344279360463
0.40662174040433624 0.8839205455180099 -4.466181574097628
0.40741283328450034 0.8835036380197632 -4.465017251562001
