#-4.725077784970169 -2.4396997596979335
#r phi U
0.131321418107237 0.9867562449672818 -4.689246698608924
0.13211251098740107 0.9865976181732173 -4.688817187655119
0.13290360386756517 0.9864380725524349 -4.688385180501609
0.13369469674772924 0.9862776087046466 -4.687950678625579
0.13448578962789332 0.9861162272325473 -4.6875136835115905
0.1352768825080574 0.9859539287406579 -4.687074196648775
0.13606797538822146 0.9857907138380495 -4.686632219537431
0.13685906826838554 0.9856265831373076 -4.68618775368652
0.13765016114854964 0.9854615372543454 -4.6857408006132095
0.1384412540287137 0.9852955768084045 -4.685291361842879
0.13923234690887779 0.9851287024220547 -4.684839438909115
0.14002343978904186 0.9849609147211937 -4.684385033353713
0.14081453266920593 0.9847922143350473 -4.68392814672668
0.14160562554937 0.9846226018961695 -4.683468780586228
0.1423967184295341 0.9844520780404423 -4.683006936498781
0.14318781130969818 0.9842806434070761 -4.6825426160389725
0.14397890418986226 0.9841082986386089 -4.682075820789642
0.14476999707002633 0.983935044379509 -4.681606552338461
0.1455610899501904 0.983760881276266 -4.681134812278147
0.14635218283035448 0.9835858099804887 -4.680660602213961
0.14714327571051858 0.9834098311470756 -4.6801839237592775
0.14793436859068265 0.9832329454341906 -4.6797047785355295
0.14872546147084673 0.9830551535032626 -4.679223168172205
0.1495165543510108 0.9828764560189851 -4.6787390943068505
0.15030764723117487 0.982696853649317 -4.678252558585068
0.15109874011133895 0.9825163470654822 -4.6777635626605125
0.15188983299150305 0.9823349369419692 -4.677272108194902
0.15268092587166712 0.9821526239565316 -4.676778196858005
0.1534720187518312 0.9819694087901883 -4.6762818303276505
0.15426311163199527 0.9817852921271694 -4.6757830102895905
0.15505420451215934 0.9816002746525415 -4.675281738431765
0.15584529739232342 0.9814143570551281 -4.674778016451357
0.1566363902724875 0.9812275400280711 -4.674271846056152
0.1574274831526516 0.9810398242677124 -4.67376322896184
0.15821857603281567 0.9808512104735937 -4.673252166892004
0.15900966891297974 0.9806616993484567 -4.672738661578131
0.15980076179314381 0.9804712915982429 -4.672222714759603
0.1605918546733079 0.9802799879320934 -4.6717043281837025
0.16138294755347196 0.9800877890623493 -4.6711835036056115
0.16217404043363606 0.9798946957045517 -4.67066024278841
0.16296513331380014 0.9797007085774414 -4.670134547503075
0.1637562261939642 0.979505828402959 -4.6696064195284865
0.16454731907412828 0.9793100559182204 -4.669075860680387
0.16533841195429236 0.9791133918192433 -4.66854287267527
0.16612950483445643 0.9789158368541212 -4.66800745735575
0.16692059771462053 0.9787173917562677 -4.667469616529091
0.1677116905947846 0.9785180572622829 -4.666929352010425
0.16850278347494868 0.9783178341119477 -4.666386665622737
0.16929387635511275 0.9781167230482187 -4.665841559196851
0.17008496923527683 0.9779147248172227 -4.665294034571419
0.1708760621154409 0.9777118401682511 -4.664744093592908
0.171667154995605 0.9775080698537545 -4.664191738115584
0.17245824787576908 0.9773034146293373 -4.663636970001501
0.17324934075593315 0.9770978752537525 -4.663079791120487
0.17404043363609722 0.9768914524888959 -4.662520203350133
0.1748315265162613 0.9766841470975908 -4.66195820857043
0.17562261939642537 0.9764759598423869 -4.661393808660866
0.17641371227658947 0.9762668914933432 -4.660827005519255
0.17720480515675355 0.9760569428237745 -4.660257801051442
0.17799589803691762 0.9758461146100509 -4.6596861971708226
0.1787869909170817 0.9756344076315899 -4.659112195798323
0.17957808379724577 0.9754218226708504 -4.658535798862383
0.18036917667740984 0.9752083605133254 -4.657957008298943
0.18116026955757394 0.9749940219475354 -4.6573758260514255
0.18195136243773802 0.9747788077650217 -4.656792254070715
0.1827424553179021 0.9745627187603393 -4.656206294315149
0.18353354819806617 0.9743457557310503 -4.6556179487504945
0.18432464107823024 0.9741279194777169 -4.655027219349937
0.1851157339583943 0.9739092108038948 -4.654434108094058
0.18590682683855841 0.9736896305161261 -4.653838616970828
0.1866979197187225 0.9734691794239329 -4.653240747975576
0.18748901259888656 0.9732478583398099 -4.652640503110988
0.18828010547905064 0.9730256680792183 -4.65203788438708
0.1890711983592147 0.9728026094605784 -4.651432893821186
0.18986229123937878 0.972578683305263 -4.65082553343794
0.19065338411954288 0.9723538904375906 -4.650215805269261
0.19144447699970696 0.9721282316848184 -4.649603711354335
0.19223556987987103 0.971901707877136 -4.6489892537396
0.1930266627600351 0.971674319847658 -4.648372434478726
0.19381775564019918 0.9714460684324171 -4.647753255632605
0.19460884852036325 0.9712169544703583 -4.6471317192693276
0.19539994140052735 0.9709869788033307 -4.646507827464171
0.19619103428069143 0.9707561422759646 -4.645881582299296
0.1969821271608555 0.9705244457310676 -4.645252985852615
0.19777322004101958 0.9702918900159121 -4.644622040212997
0.19856431292118365 0.970058475982866 -4.643988747481798
0.19935540580134772 0.9698242044871096 -4.643353109767333
0.20014649868151183 0.9695890763866273 -4.642715129184863
0.2009375915616759 0.969353092542199 -4.642074807856564
0.20172868444183997 0.9691162538173929 -4.64143214791152
0.20251977732200405 0.9688785610785561 -4.640787151485695
0.20331087020216812 0.9686400151948075 -4.640139820721914
0.2041019630823322 0.9684006170380293 -4.639490157769848
0.20489305596249627 0.9681603674828584 -4.638838164785988
0.20568414884266037 0.9679192674066791 -4.63818384393363
0.20647524172282444 0.9676773176896142 -4.6375271973828545
0.20726633460298852 0.967434519214517 -4.6368682273105035
0.2080574274831526 0.9671908728669634 -4.636206935900164
0.20884852036331666 0.9669463795352436 -4.635543325342147
0.20963961324348074 0.9667010401103541 -4.634877397833471
0.21043070612364484 0.9664548554859888 -4.634209155577835
0.2112217990038089 0.9662078265585319 -4.633538600785607
0.212012891883973 0.9659599542270492 -4.632865735673797
0.21280398476413706 0.9657112393932797 -4.632190562466044
0.21359507764430113 0.9654616829616282 -4.631513083392591
0.2143861705244652 0.9652112858391562 -4.630833300690266
0.2151772634046293 0.9649600489355745 -4.630151216602467
0.21596835628479338 0.9647079731632346 -4.629466833379137
0.21675944916495746 0.9644550594371208 -4.628780153276745
0.21755054204512153 0.964201308674842 -4.628091178558268
0.2183416349252856 0.9639467217979467 -4.6273999114963695
0.21913272780544968 0.9636912997352102 -4.626706354381337
0.21992382068561378 0.9634350434136756 -4.626010509499441
0.22071491356577785 0.963177953762456 -4.625312379142119
0.22150600644594193 0.962920031713309 -4.624611965607363
0.222297099326106 0.9626612782006301 -4.623909271199705
0.22308819220627008 0.9624016941614455 -4.623204298230198
0.22387928508643415 0.9621412805354059 -4.622497049016404
0.22467037796659825 0.9618800382647793 -4.621787525882374
0.22546147084676232 0.9616179682944442 -4.621075731158633
0.2262525637269264 0.9613550715718835 -4.620361667182159
0.22704365660709047 0.9610913490471767 -4.619645336296378
0.22783474948725455 0.9608268016729938 -4.618926740851133
0.22862584236741862 0.9605614304045885 -4.618205883202681
0.22941693524758272 0.960295236199791 -4.6174827657136674
0.2302080281277468 0.9600282200190018 -4.616757390753112
0.23099912100791087 0.9597603828251845 -4.616029760696398
0.23179021388807494 0.9594917255838591 -4.615299877925244
0.23258130676823902 0.9592222492630953 -4.6145677448277
0.2333723996484031 0.9589519548335058 -4.613833363798125
0.2341634925285672 0.9586808432682394 -4.613096737237169
0.23495458540873126 0.9584089155429741 -4.61235786755176
0.23574567828889534 0.9581361726359107 -4.611616757155086
0.2365367711690594 0.9578626155277655 -4.610873408466581
0.23732786404922349 0.9575882452017641 -4.6101278239119035
0.23811895692938756 0.9573130626436342 -4.609380005922925
0.23891004980955166 0.9570370688415991 -4.608629956937713
0.23970114268971573 0.9567602647863704 -4.60787767940051
0.2404922355698798 0.9564826514705783 -4.607123175760348
0.24128332845004388 0.9562042298892516 -4.60636644847222
0.24207442133020796 0.9559250010403744 -4.60560749999843
0.24286551421037203 0.9556449659243834 -4.604846332807381
0.24365660709053613 0.9553641255441615 -4.604082949373545
0.2444476999707002 0.9550824809050301 -4.603317352177453
0.24523879285086428 0.9548000330147427 -4.6025495437056785
0.24602988573102835 0.9545167828834779 -4.601779526450818
0.24682097861119243 0.9542327315238319 -4.601007302911474
0.2476120714913565 0.9539478799508121 -4.600232875592241
0.2484031643715206 0.95366222918183 -4.599456247003685
0.24919425725168468 0.9533757802366937 -4.598677419662332
0.24998535013184875 0.953088534137602 -4.5978963960906425
0.25077644301201285 0.9528004919091361 -4.597113178817004
0.2515675358921769 0.9525116545782537 -4.596327770375708
0.252358628772341 0.9522220231742816 -4.595540173306935
0.25314972165250504 0.9519315987289086 -4.594750390156737
0.25394081453266915 0.9516403822761786 -4.593958423477022
0.2547319074128332 0.9513483748524839 -4.593164275825536
0.2555230002929973 0.9510555774965579 -4.592367949765847
0.2563140931731614 0.950761991249468 -4.591569447867326
0.25710518605332544 0.9504676171546093 -4.590768772705133
0.25789627893348954 0.9501724562576968 -4.589965926860198
0.2586873718136536 0.9498765096067588 -4.589160912919205
0.2594784646938177 0.9495797782521302 -4.588353733474575
0.26026955757398174 0.9492822632464452 -4.587544391124449
0.26106065045414584 0.9489839656446298 -4.586732888472671
0.26185174333430994 0.9486848865037186 -4.585919228128342
0.262642836214474 0.9483850268816485 -4.585103412702895
0.2634339290946381 0.9480843878395993 -4.584285444815775
0.26422502197480213 0.9477829704413102 -4.583465327092773
0.26501611485496623 0.9474807757527622 -4.582643062165263
0.26580720773513034 0.9471778048421702 -4.58181865267018
0.2665983006152944 0.9468740587799757 -4.580992101250004
0.2673893934954585 0.9465695386388395 -4.580163410552738
0.26818048637562253 0.9462642454936344 -4.579332583231899
0.26897157925578663 0.945958180421438 -4.57849962194649
0.2697626721359507 0.9456513445015249 -4.577664529360989
0.2705537650161148 0.9453437388153598 -4.57682730814533
0.2713448578962789 0.94503536444659 -4.575987960974884
0.2721359507764429 0.944726222481038 -4.5751464905304395
0.272927043656607 0.9444163140066941 -4.57430289949819
0.2737181365367711 0.9441056401137096 -4.5734571905697115
0.2745092294169352 0.9437942018943883 -4.572609366441947
0.2753003222970993 0.9434820004431805 -4.571759429817187
0.2760914151772633 0.9431690368566747 -4.570907383403055
0.2768825080574274 0.9428553122335906 -4.570053229912486
0.27767360093759147 0.9425408276747719 -4.569196972063709
0.27846469381775557 0.9422255842831785 -4.5683386125802325
0.2792557866979196 0.9419095831638797 -4.567478154190825
0.2800468795780837 0.9415928254240464 -4.566615599629495
0.2808379724582478 0.9412753121729442 -4.565750951635477
0.28162906533841187 0.9409570445219255 -4.564884212953209
0.28242015821857597 0.9406380235844226 -4.564015386332322
0.28321125109874 0.9403182504759402 -4.563144474527614
0.2840023439789041 0.9399977263132469 -4.562271480297086
0.2847934368590682 0.9396764522143545 -4.561396406401888
0.28558452973923226 0.939354429300598 -4.560519255611392
0.28637562261939636 0.9390316586953651 -4.559640030700089
0.2871667154995604 0.9387081415240608 -4.55875873444751
0.2879578083797245 0.9383838789140996 -4.557875369638203
0.28874890125988856 0.9380588719948976 -4.556989939061716
0.28953999414005266 0.9377331218978647 -4.556102445512578
0.29033108702021676 0.9374066297563974 -4.555212891790277
0.2911221799003808 0.9370793967058703 -4.554321280699248
0.2919132727805449 0.9367514238836284 -4.553427615048846
0.29270436566070895 0.9364227124289799 -4.552531897653334
0.29349545854087306 0.9360932634831879 -4.551634131331861
0.29428655142103716 0.9357630781894631 -4.550734318908444
0.2950776443012012 0.9354321576929555 -4.549832463211947
0.2958687371813653 0.9351005031407471 -4.548928567076069
0.29665983006152935 0.9347681156818438 -4.548022633339314
0.29745092294169345 0.9344349964671678 -4.547114664844982
0.2982420158218575 0.9341011466495499 -4.546204664441148
0.2990331087020216 0.9337665673837217 -4.545292634980639
0.2998242015821857 0.9334312598263076 -4.54437857932102
0.30061529446234975 0.9330952251358173 -4.543462500324573
0.30140638734251385 0.9327584644726383 -4.5425444008582785
0.3021974802226779 0.9324209789990272 -4.541624283793797
0.302988573102842 0.9320827698791031 -4.540702152007451
0.3037796659830061 0.9317438382788388 -4.5397780083802015
0.30457075886317014 0.931404185366054 -4.538851855797637
0.30536185174333424 0.9310638123103543 -4.537923697149822
0.3061529446234983 0.9307227202820623 -4.536993535328687
0.3069440375036624 0.9303809104538754 -4.536061373232081
0.30773513038382644 0.9300383840007356 -4.535127213763441
0.30852622326399054 0.9296951420993834 -4.534191059830716
0.30931731614415464 0.929351185928351 -4.5332529143463445
0.3101084090243187 0.9290065166679534 -4.532312780227233
0.3108995019044828 0.9286611355002816 -4.531370660394743
0.31169059478464683 0.9283150436091934 -4.530426557774666
0.31248168766481094 0.9279682421803063 -4.529480475297205
0.313272780544975 0.9276207324009896 -4.528532415896959
0.3140638734251391 0.9272725154603563 -4.527582382512899
0.3148549663053032 0.9269235925492546 -4.526630378088355
0.31564605918546723 0.9265739648602613 -4.525676405570991
0.31643715206563133 0.9262236335876725 -4.524720467912786
0.3172282449457954 0.9258725999274967 -4.52376256807002
0.3180193378259595 0.9255208650774461 -4.522802709003251
0.3188104307061236 0.9251684302369295 -4.521840893677295
0.31960152358628763 0.9248152966070435 -4.520877125061209
0.32039261646645173 0.9244614653905654 -4.519911406128272
0.3211837093466158 0.9241069377919445 -4.518943739855963
0.3219748022267799 0.9237517150172949 -4.517974129225946
0.3227658951069439 0.9233957982743871 -4.517002577224046
0.323556987987108 0.9230391887726401 -4.516029086840235
0.3243480808672721 0.9226818877231139 -4.515053661068608
0.32513917374743617 0.9223238963385011 -4.514076302907367
0.3259302666276003 0.9219652158331192 -4.5130970153588015
0.3267213595077643 0.9216058474229027 -4.512115801429267
0.3275124523879284 0.921245792325395 -4.5111326641291685
0.3283035452680925 0.9208850517597409 -4.510147606472939
0.32909463814825657 0.920523626946678 -4.509160631479026
0.32988573102842067 0.9201615191085294 -4.5081717421698615
0.3306768239085847 0.9197987294691955 -4.507180941571853
0.3314679167887488 0.919435259254146 -4.5061882327153615
0.33225900966891286 0.9190711096904124 -4.505193618634679
0.33305010254907697 0.9187062820057387 -4.504197102365955
0.33384119542924107 0.9183407774280945 -4.503198686946008
0.3346322883094051 0.9179745971887443 -4.502198375419827
0.3354233811895692 0.9176077425205501 -4.501196170836425
0.33621447406973326 0.917240214657881 -4.5001920762486165
0.33700556694989736 0.9168720148366041 -4.499186094712994
0.33779665983006146 0.9165031442940773 -4.498178229289912
0.3385877527102255 0.9161336042691407 -4.497168483043467
0.3393788455903896 0.915763396002108 -4.496156859041474
0.34016993847055366 0.9153925207347592 -4.495143360355454
0.34096103135071776 0.9150209797103314 -4.494127990060603
0.3417521242308818 0.9146487741735114 -4.4931107512357835
0.3425432171110459 0.914275905370427 -4.492091646963496
0.34333430999121 0.9139023745486391 -4.491070680329868
0.34412540287137405 0.9135281829571334 -4.490047854424621
0.34491649575153815 0.9131533318463121 -4.489023172341067
0.3457075886317022 0.9127778224679858 -4.4879966371760736
0.3464986815118663 0.9124016560753653 -4.486968252030055
0.3472897743920304 0.9120248339230536 -4.485938020006945
0.34808086727219445 0.911647357267037 -4.484905944214184
0.34887196015235855 0.9112692273646782 -4.483872027762688
0.3496630530325226 0.9108904454747064 -4.482836273766845
0.3504541459126867 0.9105110128572107 -4.4817986853444785
0.35124523879285074 0.9101309307736308 -4.480759265616839
0.35203633167301485 0.9097502004867494 -4.47971801770858
0.35282742455317895 0.9093688232606837 -4.478674944747737
0.353618517433343 0.9089868003608774 -4.477630049865711
0.3544096103135071 0.9086041330540925 -4.476583336197246
0.35520070319367114 0.9082208226084008 -4.475534806880408
0.35599179607383524 0.907836870293176 -4.474484465056572
0.3567828889539993 0.9074522773790854 -4.473432313870392
0.3575739818341634 0.9070670451380818 -4.472378356469788
0.3583650747143275 0.9066811748433953 -4.471322596005926
0.35915616759449154 0.9062946677695248 -4.4702650356331946
0.35994726047465564 0.905907525192181 -4.469205678509067
0.3607383533548197 0.9055197483873455 -4.468144527791768
0.3615294462349838 0.9051313386327449 -4.467081586643926
0.3623205391151479 0.9047422972077089 -4.4660168582322255
0.36311163199531193 0.9043526253927884 -4.46495034572646
0.36390272487547604 0.9039623244697461 -4.463882052299508
0.3646938177556401 0.9035713957215487 -4.462811981127313
0.3654849106358042 0.9031798404323585 -4.461740135388868
0.36627600351596823 0.9027876598875254 -4.460666518266191
0.36706709639613233 0.9023948553735777 -4.459591132944304
0.36785818927629643 0.9020014281782144 -4.458513982611216
0.3686492821564605 0.901607379590297 -4.457435070457904
0.3694403750366246 0.9012127108998407 -4.456354399678285
0.3702314679167886 0.9008174233980062 -4.455271973469206
0.3710225607969527 0.9004215183770917 -4.454187795030417
0.37181365367711683 0.900024997130524 -4.45310186756455
0.3726047465572809 0.8996278609528506 -4.4520141942771065
0.373395839437445 0.8992301111397314 -4.45092477837643
0.374186932317609 0.8988317489879297 -4.449833623073687
0.3749780251977731 0.898432775795305 -4.448740731582848
0.37576911807793717 0.8980331928608034 -4.447646107120671
0.37656021095810127 0.8976330014844504 -4.446549752906672
0.3773513038382654 0.8972322029673415 -4.445451672163115
0.3781423967184294 0.8968307986116351 -4.444351868114983
0.3789334895985935 0.8964287897205429 -4.443250343989964
0.37972458247875757 0.8960261775983223 -4.4421471030184305
0.38051567535892167 0.8956229635502678 -4.4410421484334135
0.38130676823908577 0.8952191488827033 -4.43993548347059
0.3820978611192498 0.8948147349029725 -4.438827111368258
0.3828889539994139 0.8944097229194318 -4.4377170353673145
0.38368004687957796 0.8940041142414411 -4.436605258711242
0.38447113975974206 0.8935979101793562 -4.435491784646084
0.3852622326399061 0.8931911120445198 -4.4343766164204235
0.3860533255200702 0.8927837211492536 -4.4332597572853665
0.3868444184002343 0.8923757388068497 -4.4321412104945175
0.38763551128039836 0.8919671663314466 -4.431020979303656
0.38842660416056246 0.8915580050379628 -4.4298990669705605
0.3892176970407265 0.8911482562424984 -4.4287754767560745
0.3900087899208906 0.890737921262099 -4.427650211923486
0.3907998828010547 0.890327001414737 -4.426523275738476
0.39159097568121876 0.8899154980193031 -4.4253946714691015
0.39238206856138286 0.8895034123955984 -4.424264402385773
0.3931731614415469 0.8890907458643251 -4.423132471761233
0.393964254321711 0.8886774997470792 -4.421998882870538
0.39475534720187505 0.8882636753663415 -4.420863638991038
0.39554644008203915 0.8878492740454693 -4.4197267434023555
0.39633753296220325 0.8874342971086879 -4.418588199386367
0.3971286258423673 0.887018745881083 -4.417448010227178
0.3979197187225314 0.8866026216885909 -4.416306179211107
0.39871081160269545 0.8861859258579918 -4.4151627096266655
0.39950190448285955 0.8857686597169 -4.414017604764534
0.40029299736302365 0.8853508245937564 -4.412870867917546
0.4010840902431877 0.8849324218178197 -4.411722502380664
0.4018751831233518 0.8845134527191583 -4.410572511450963
0.40266627600351584 0.8840939186286416 -4.409420898427603
0.40345736888367995 0.8836738208779321 -4.40826766661182
0.404248461763844 0.8832531607994767 -4.407112819306897
0.4050395546440081 0.882831939726498 -4.405956359818144
0.4058306475241722 0.8824101589929868 -4.404798291452882
0.40662174040433624 0.881987819933693 -4.4036386175204205
